Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address
A1-T,1585.0,Unit 5405,755.0,Mar 22,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A1-S,1505.0,Unit 4208,755.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A1-S,1505.0,Unit 5308,755.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A1-S,1505.0,Unit 1203,755.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A1-S,1515.0,Unit 4308,755.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A1-S,1515.0,Unit 5420,755.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A1-S,1515.0,Unit 1311,755.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A1-S,1515.0,Unit 1303,755.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A1-S,1515.0,Unit 3404,755.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A1-S,1535.0,Unit 4120,755.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A1-S,1545.0,Unit 1314,755.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A2,1685.0,Unit 3203,918.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A2,1695.0,Unit 4214,918.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A2,1705.0,Unit 4310,918.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A2,1715.0,Unit 5110,918.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A2,1715.0,Unit 5114,918.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A2,1725.0,Unit 4110,918.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A2,1725.0,Unit 4114,918.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A2,1725.0,Unit 1204,918.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A2,1725.0,Unit 1210,918.0,Now,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A2,1685.0,Unit 5214,918.0,Apr 2,1.0,1 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B1,1795.0,Unit 5219,1213.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B1,1795.0,Unit 4204,1213.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B1,1905.0,Unit 4222,1213.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B1,1905.0,Unit 4207,1213.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B1,1915.0,Unit 4303,1213.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B1,1915.0,Unit 4322,1213.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B1,1915.0,Unit 4309,1213.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B1,1915.0,Unit 4304,1213.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B1,1915.0,Unit 4321,1213.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B1,1935.0,Unit 4122,1213.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B2,1995.0,Unit 5211,1320.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B2,2075.0,Unit 4211,1320.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B2,2105.0,Unit 4201,1320.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B2,2105.0,Unit 4202,1320.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B2,2115.0,Unit 4301,1320.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B2,2115.0,Unit 4302,1320.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B2,2115.0,Unit 4311,1320.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B2,2125.0,Unit 5101,1320.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B2,2135.0,Unit 4102,1320.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
B2,2135.0,Unit 4111,1320.0,Now,2.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
C1,2195.0,Unit 4223,1409.0,Now,3.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
C1,2195.0,Unit 5224,1409.0,Now,3.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
C1,2305.0,Unit 5324,1409.0,Now,3.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
C1,2305.0,Unit 5323,1409.0,Now,3.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
C1,2315.0,Unit 4323,1409.0,Now,3.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
C1,2315.0,Unit 5423,1409.0,Now,3.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
C1,2325.0,Unit 5123,1409.0,Now,3.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
C1,2325.0,Unit 5124,1409.0,Now,3.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
C1,2335.0,Unit 4124,1409.0,Now,3.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
C1,2335.0,Unit 1119,1409.0,Now,3.0,2 ,Aventon Highgrove,https://www.apartments.com/aventon-highgrove-jacksonville-fl/c2e9qpf/,"11849 Palm Bay Pky, Jacksonville, FL 32256"
A2,1709.0,Unit 4122,815.0,Now,1.0,1 ,Woodside at Seven Pines,https://www.apartments.com/woodside-at-seven-pines-jacksonville-fl/psyzybt/,"11830 Buckfield Cir, Jacksonville, FL 32224"
A2,1614.0,Unit 2210,815.0,Mar 7,1.0,1 ,Woodside at Seven Pines,https://www.apartments.com/woodside-at-seven-pines-jacksonville-fl/psyzybt/,"11830 Buckfield Cir, Jacksonville, FL 32224"
A3,1850.0,Unit 1107,865.0,Now,1.0,1 ,Woodside at Seven Pines,https://www.apartments.com/woodside-at-seven-pines-jacksonville-fl/psyzybt/,"11830 Buckfield Cir, Jacksonville, FL 32224"
A3,1850.0,Unit 2107,865.0,Now,1.0,1 ,Woodside at Seven Pines,https://www.apartments.com/woodside-at-seven-pines-jacksonville-fl/psyzybt/,"11830 Buckfield Cir, Jacksonville, FL 32224"
A3,1850.0,Unit 4107,865.0,Now,1.0,1 ,Woodside at Seven Pines,https://www.apartments.com/woodside-at-seven-pines-jacksonville-fl/psyzybt/,"11830 Buckfield Cir, Jacksonville, FL 32224"
A1,1565.0,Unit 4406,728.0,May 17,1.0,1 ,Woodside at Seven Pines,https://www.apartments.com/woodside-at-seven-pines-jacksonville-fl/psyzybt/,"11830 Buckfield Cir, Jacksonville, FL 32224"
B1,2099.0,Unit 3106,1072.0,Now,2.0,2 ,Woodside at Seven Pines,https://www.apartments.com/woodside-at-seven-pines-jacksonville-fl/psyzybt/,"11830 Buckfield Cir, Jacksonville, FL 32224"
C1,3055.0,Unit 1314,1530.0,Jun 7,3.0,2 ,Woodside at Seven Pines,https://www.apartments.com/woodside-at-seven-pines-jacksonville-fl/psyzybt/,"11830 Buckfield Cir, Jacksonville, FL 32224"
A2LL,1490.0,Unit 2115,816.0,Now,1.0,1 ,Beachline,https://www.apartments.com/beachline-jacksonville-fl/5r4t20n/,"13305 Beach Blvd, Jacksonville, FL 32246"
A2LL,1490.0,Unit 3115,816.0,Now,1.0,1 ,Beachline,https://www.apartments.com/beachline-jacksonville-fl/5r4t20n/,"13305 Beach Blvd, Jacksonville, FL 32246"
AS1,1530.0,Unit 1116,707.0,Now,1.0,1 ,Beachline,https://www.apartments.com/beachline-jacksonville-fl/5r4t20n/,"13305 Beach Blvd, Jacksonville, FL 32246"
A2,1660.0,Unit 1115,816.0,Now,1.0,1 ,Beachline,https://www.apartments.com/beachline-jacksonville-fl/5r4t20n/,"13305 Beach Blvd, Jacksonville, FL 32246"
A1,1680.0,Unit 1113,756.0,Now,1.0,1 ,Beachline,https://www.apartments.com/beachline-jacksonville-fl/5r4t20n/,"13305 Beach Blvd, Jacksonville, FL 32246"
A1LL,1523.0,Unit 2213,756.0,Mar 13,1.0,1 ,Beachline,https://www.apartments.com/beachline-jacksonville-fl/5r4t20n/,"13305 Beach Blvd, Jacksonville, FL 32246"
A1LL,1523.0,Unit 2314,756.0,Mar 20,1.0,1 ,Beachline,https://www.apartments.com/beachline-jacksonville-fl/5r4t20n/,"13305 Beach Blvd, Jacksonville, FL 32246"
C1LL,2297.0,Unit 2219,1248.0,Now,3.0,2 ,Beachline,https://www.apartments.com/beachline-jacksonville-fl/5r4t20n/,"13305 Beach Blvd, Jacksonville, FL 32246"
C1LL,2297.0,Unit 3202,1248.0,Now,3.0,2 ,Beachline,https://www.apartments.com/beachline-jacksonville-fl/5r4t20n/,"13305 Beach Blvd, Jacksonville, FL 32246"
C1LL,2327.0,Unit 2101,1248.0,Now,3.0,2 ,Beachline,https://www.apartments.com/beachline-jacksonville-fl/5r4t20n/,"13305 Beach Blvd, Jacksonville, FL 32246"
C1,2514.0,Unit 3401,1248.0,Now,3.0,2 ,Beachline,https://www.apartments.com/beachline-jacksonville-fl/5r4t20n/,"13305 Beach Blvd, Jacksonville, FL 32246"
C1,2539.0,Unit 1101,1248.0,Now,3.0,2 ,Beachline,https://www.apartments.com/beachline-jacksonville-fl/5r4t20n/,"13305 Beach Blvd, Jacksonville, FL 32246"
C1,2549.0,Unit 1119,1248.0,Now,3.0,2 ,Beachline,https://www.apartments.com/beachline-jacksonville-fl/5r4t20n/,"13305 Beach Blvd, Jacksonville, FL 32246"
A3,1606.0,Unit 04-410,803.0,Now,1.0,1 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
A3,1606.0,Unit 05-409,803.0,Now,1.0,1 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
A3,1606.0,Unit 03-404,803.0,Mar 14,1.0,1 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
A1.1,1743.0,Unit 02-209,937.0,Now,1.0,1 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
A1.1,1793.0,Unit 01-210,937.0,Now,1.0,1 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
A1.1,1833.0,Unit 01-410,937.0,Now,1.0,1 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
A4,1573.0,Unit 04-301,890.0,Mar 8,1.0,1 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
A4,1563.0,Unit 05-211,890.0,Mar 21,1.0,1 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
B1,1899.0,Unit 06-312,1088.0,Now,2.0,2 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
B1,1899.0,Unit 04-112,1088.0,Now,2.0,2 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
B1,2011.0,Unit 01-304,1088.0,Now,2.0,2 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
B2,2442.0,Unit 01-207,1427.0,Now,2.0,2 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
B2,2457.0,Unit 02-313,1427.0,Now,2.0,2 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
B2,2507.0,Unit 01-301,1427.0,Apr 15,2.0,2 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
C1,2577.0,Unit 06-306,1418.0,Now,3.0,2 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
C1,2607.0,Unit 03-406,1418.0,Now,3.0,2 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
C1,2597.0,Unit 02-105,1418.0,Apr 3,3.0,2 ,Sentosa Beach Walk,https://www.apartments.com/sentosa-beach-walk-st-johns-fl/thyh5hc/,"35 Crystal Palm Blvd, St Johns, FL 32259"
The Sawgrass,1687.0,Unit 2-2409,683.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Sawgrass,1687.0,Unit 2-2406,683.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Sawgrass,1707.0,Unit 2-2506,683.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Sawgrass,1742.0,Unit 2-2106,683.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Streamsong,1780.0,Unit 2-2414,752.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Streamsong,1780.0,Unit 1-1206,752.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Streamsong,1780.0,Unit 1-1210,752.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Streamsong,1780.0,Unit 2-2205,752.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Streamsong,1780.0,Unit 2-2210,752.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Streamsong,1780.0,Unit 2-2405,752.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Streamsong,1780.0,Unit 2-2410,752.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Streamsong,1780.0,Unit 2-2305,752.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Streamsong,1780.0,Unit 2-2310,752.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Streamsong,1780.0,Unit 2-2316,752.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Seminole,1899.0,Unit 1-1311,821.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Seminole,1899.0,Unit 1-1208,821.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Seminole,1899.0,Unit 1-1211,821.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Seminole,1899.0,Unit 1-1215,821.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Seminole,1899.0,Unit 2-2212,821.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Seminole,1899.0,Unit 2-2312,821.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Seminole,1899.0,Unit 2-2321,821.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Seminole,1899.0,Unit 2-2221,821.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Seminole,1899.0,Unit 2-2412,821.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Seminole,1954.0,Unit 1-1111,821.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Palm,2100.0,Unit 2-2415,903.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Palm,2100.0,Unit 2-2315,903.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Palm,2100.0,Unit 2-2215,903.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Palm,2155.0,Unit 2-2115,903.0,Now,1.0,1 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Cypress,2490.0,Unit 1-1209,1140.0,Now,2.0,2 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Cypress,2490.0,Unit 1-1309,1140.0,Now,2.0,2 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Cypress,2490.0,Unit 2-2207,1140.0,Now,2.0,2 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Cypress,2490.0,Unit 2-2208,1140.0,Now,2.0,2 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Cypress,2490.0,Unit 2-2307,1140.0,Now,2.0,2 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Cypress,2490.0,Unit 2-2218,1140.0,Now,2.0,2 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Cypress,2490.0,Unit 2-2217,1140.0,Now,2.0,2 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Cypress,2490.0,Unit 2-2219,1140.0,Now,2.0,2 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Cypress,2490.0,Unit 2-2220,1140.0,Now,2.0,2 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
The Cypress,2490.0,Unit 2-2222,1140.0,Now,2.0,2 ,RISE at Nocatee,https://www.apartments.com/rise-at-nocatee-ponte-vedra-beach-fl/fy17s8r/,"1200 Preservation Trl, Ponte Vedra Beach, FL 32081"
