Unnamed: 0,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address,Longitude,Latitude,geometry,x_jittered,y_jittered,Neighborhood,DollarperSqFoot,NeighborhoodNumber
2881,2,1525.0,Unit 8506,1010.0,Now,2.0,2.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078499.696654476,3534695.8943272494,5,1.50990099009901,5
2882,2,1525.0,Unit 8510,1010.0,Now,2.0,2.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078492.843031991,3534688.996335711,5,1.50990099009901,5
2883,2,1530.0,Unit 6108,1010.0,Feb 28,2.0,2.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078501.333331674,3534699.2950767567,5,1.5148514851485149,5
2884,2,1555.0,Unit 6510,1010.0,Now,2.0,2.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078497.239874428,3534703.1228520283,5,1.5396039603960396,5
2885,2,1555.0,Unit 6504,1010.0,Now,2.0,2.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078486.8195859,3534698.604739432,5,1.5396039603960396,5
2886,2,1580.0,Unit 1510,1010.0,Now,2.0,2.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078487.736039164,3534705.520082748,5,1.5643564356435644,5
2887,2B,1725.0,Unit 8202,1207.0,Now,2.0,2.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078495.674835842,3534698.6421064334,5,1.429163214581607,5
2888,2B,1755.0,Unit 4302,1207.0,Now,2.0,2.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078492.482605653,3534703.155859484,5,1.4540182270091135,5
2889,2B,1700.0,Unit 8418,1207.0,Mar 21,2.0,2.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078491.22039673,3534690.666826719,5,1.408450704225352,5
2890,2B,1700.0,Unit 8218,1207.0,Apr 18,2.0,2.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078501.452017251,3534698.23964752,5,1.408450704225352,5
2891,3,1973.0,Unit 6303,1387.0,Now,3.0,2.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078494.259483812,3534701.451229205,5,1.4224945926459986,5
2892,3,1988.0,Unit 1403,1387.0,Apr 11,3.0,2.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078482.092760304,3534696.9050955065,5,1.4333093006488824,5
2893,3,1967.0,Unit 8403,1387.0,Apr 18,3.0,2.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078491.52336396,3534696.4477298586,5,1.418168709444845,5
2894,3A,2113.0,Unit 6511,1460.0,Feb 28,3.0,3.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078497.907012168,3534700.48680178,5,1.4472602739726028,5
2895,3A,2148.0,Unit 4411,1460.0,Mar 13,3.0,3.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078488.762063129,3534699.4641638887,5,1.4712328767123288,5
2896,3A,2198.0,Unit 4511,1460.0,Mar 31,3.0,3.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078491.202852886,3534692.9576901426,5,1.5054794520547945,5
2897,3A,2083.0,Unit 8511,1460.0,Apr 9,3.0,3.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078483.126227716,3534690.382644599,5,1.4267123287671233,5
2898,3A,2027.0,Unit 8311,1460.0,May 5,3.0,3.0,JTB Apartments,https://www.apartments.com/jtb-apartments-jacksonville-fl/0ydrt02/,"8876 A.C. Skinner Pky, Jacksonville, FL 32256",-81.5534769,30.2420179,POINT (-9078491.520929 3534697.075987704),-9078484.711099574,3534703.3367405813,5,1.3883561643835616,5
2899,A1C,1483.0,Unit 167,767.0,Now,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076821.178890754,3535240.636595538,5,1.9335071707953064,5
2900,A1E,1543.0,Unit 191,815.0,Now,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076824.877054064,3535241.0392358704,5,1.8932515337423312,5
2901,A1E,1543.0,Unit 171,815.0,Now,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076807.28347246,3535248.4690516368,5,1.8932515337423312,5
2902,A1E,1593.0,Unit 129,815.0,Mar 20,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076809.123727672,3535253.5345815145,5,1.954601226993865,5
2903,A1E,1523.0,Unit 422,815.0,Mar 26,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076813.960773312,3535248.359371082,5,1.8687116564417177,5
2904,A1D,1545.0,Unit 283,800.0,Now,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076809.920806091,3535252.8110213103,5,1.93125,5
2905,A1D,1545.0,Unit 361,800.0,Now,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076818.908284836,3535253.9006117573,5,1.93125,5
2906,A1D,1600.0,Unit 473,800.0,Now,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076813.60575333,3535245.68682568,5,2.0,5
2907,A1D,1585.0,Unit 333,800.0,Mar 11,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076810.5547997,3535254.8390991576,5,1.98125,5
2908,A1D,1635.0,Unit 133,800.0,Mar 24,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076823.99962158,3535258.4451766293,5,2.04375,5
2909,A1A,1459.0,Unit 185,667.0,Mar 7,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076815.8721242,3535245.2770520365,5,2.187406296851574,5
2910,A1A,1474.0,Unit 457,667.0,Mar 7,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076820.477956245,3535258.70011425,5,2.209895052473763,5
2911,A1A,1409.0,Unit 365,667.0,Mar 25,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076808.796003992,3535246.2857732754,5,2.1124437781109444,5
2912,A1A,1489.0,Unit 109,667.0,Mar 29,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076824.723007744,3535243.869415181,5,2.232383808095952,5
2913,A1A,1474.0,Unit 477,667.0,Apr 4,1.0,1.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076820.858399536,3535253.948780736,5,2.209895052473763,5
2914,B2A,1624.0,Unit 287,1073.0,Now,2.0,2.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076823.76047364,3535246.888398248,5,1.5135135135135136,5
2915,B2A,1649.0,Unit 152,1073.0,Now,2.0,2.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076826.160799747,3535256.74509896,5,1.5368126747437092,5
2916,B2A,1674.0,Unit 227,1073.0,Apr 4,2.0,2.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076820.124809315,3535260.0700770034,5,1.560111835973905,5
2917,B2A,1624.0,Unit 269,1073.0,Apr 21,2.0,2.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076822.645352496,3535242.093059684,5,1.5135135135135136,5
2918,B2A,1674.0,Unit 452,1073.0,Apr 25,2.0,2.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076817.972713796,3535242.767729946,5,1.560111835973905,5
2919,B2B,1920.0,Unit 366,1199.0,Now,2.0,2.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076814.50259642,3535253.9313451773,5,1.601334445371143,5
2920,B2B,1995.0,Unit 466,1199.0,Now,2.0,2.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076814.660999166,3535251.6264838404,5,1.6638865721434528,5
2921,B2B,2005.0,Unit 458,1199.0,Now,2.0,2.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076821.883010635,3535258.3369159936,5,1.6722268557130942,5
2922,B2B,2035.0,Unit 176,1199.0,Apr 2,2.0,2.0,Satori Town Center,https://www.apartments.com/satori-town-center-jacksonville-fl/1678ee5/,"10640 Satori Ln, Jacksonville, FL 32256",-81.538433163212,30.246313694048,POINT (-9076816.859810133 3535250.6272252603),-9076821.920770884,3535244.360462649,5,1.6972477064220184,5
2923,A2,1953.0,Unit 4104,746.0,Now,1.0,1.0,SUR Southside Quarter,https://www.apartments.com/sur-southside-quarter-jacksonville-fl/wfn2bxk/,"7385 Park Village Dr, Jacksonville, FL 32256",-81.5173354,30.2462784,POINT (-9074468.267552493 3535246.0791749433),-9074464.09433646,3535255.6509772493,5,2.617962466487936,5
2924,A2,2008.0,Unit 3409,746.0,Now,1.0,1.0,SUR Southside Quarter,https://www.apartments.com/sur-southside-quarter-jacksonville-fl/wfn2bxk/,"7385 Park Village Dr, Jacksonville, FL 32256",-81.5173354,30.2462784,POINT (-9074468.267552493 3535246.0791749433),-9074461.820928704,3535242.695608088,5,2.6916890080428955,5
2925,A2,1873.0,Unit 6304,746.0,Mar 2,1.0,1.0,SUR Southside Quarter,https://www.apartments.com/sur-southside-quarter-jacksonville-fl/wfn2bxk/,"7385 Park Village Dr, Jacksonville, FL 32256",-81.5173354,30.2462784,POINT (-9074468.267552493 3535246.0791749433),-9074477.29853706,3535244.001732652,5,2.5107238605898123,5
2926,A1,1749.0,Unit 3310,741.0,Mar 16,1.0,1.0,SUR Southside Quarter,https://www.apartments.com/sur-southside-quarter-jacksonville-fl/wfn2bxk/,"7385 Park Village Dr, Jacksonville, FL 32256",-81.5173354,30.2462784,POINT (-9074468.267552493 3535246.0791749433),-9074466.989037136,3535247.2815063605,5,2.360323886639676,5
2927,B1,1889.0,Unit 4405,1143.0,Now,2.0,2.0,SUR Southside Quarter,https://www.apartments.com/sur-southside-quarter-jacksonville-fl/wfn2bxk/,"7385 Park Village Dr, Jacksonville, FL 32256",-81.5173354,30.2462784,POINT (-9074468.267552493 3535246.0791749433),-9074465.47491138,3535243.1029208573,5,1.652668416447944,5
2928,B1,1859.0,Unit 6306,1143.0,Apr 8,2.0,2.0,SUR Southside Quarter,https://www.apartments.com/sur-southside-quarter-jacksonville-fl/wfn2bxk/,"7385 Park Village Dr, Jacksonville, FL 32256",-81.5173354,30.2462784,POINT (-9074468.267552493 3535246.0791749433),-9074472.494493354,3535241.130258981,5,1.626421697287839,5
2929,B2,1901.0,Unit 5313,1097.0,Now,2.0,2.0,SUR Southside Quarter,https://www.apartments.com/sur-southside-quarter-jacksonville-fl/wfn2bxk/,"7385 Park Village Dr, Jacksonville, FL 32256",-81.5173354,30.2462784,POINT (-9074468.267552493 3535246.0791749433),-9074466.171072096,3535251.040535459,5,1.7329079307201458,5
2930,B2,2001.0,Unit 1214,1097.0,Mar 1,2.0,2.0,SUR Southside Quarter,https://www.apartments.com/sur-southside-quarter-jacksonville-fl/wfn2bxk/,"7385 Park Village Dr, Jacksonville, FL 32256",-81.5173354,30.2462784,POINT (-9074468.267552493 3535246.0791749433),-9074467.0780326,3535236.1451523225,5,1.8240656335460343,5
2931,B2,2021.0,Unit 2313,1097.0,Mar 1,2.0,2.0,SUR Southside Quarter,https://www.apartments.com/sur-southside-quarter-jacksonville-fl/wfn2bxk/,"7385 Park Village Dr, Jacksonville, FL 32256",-81.5173354,30.2462784,POINT (-9074468.267552493 3535246.0791749433),-9074462.070208635,3535254.523475253,5,1.8422971741112124,5
2932,C1,2100.0,Unit 1201,1371.0,Now,3.0,2.0,SUR Southside Quarter,https://www.apartments.com/sur-southside-quarter-jacksonville-fl/wfn2bxk/,"7385 Park Village Dr, Jacksonville, FL 32256",-81.5173354,30.2462784,POINT (-9074468.267552493 3535246.0791749433),-9074474.459335484,3535238.5172538217,5,1.5317286652078774,5
2933,C1,2125.0,Unit 3101,1371.0,Now,3.0,2.0,SUR Southside Quarter,https://www.apartments.com/sur-southside-quarter-jacksonville-fl/wfn2bxk/,"7385 Park Village Dr, Jacksonville, FL 32256",-81.5173354,30.2462784,POINT (-9074468.267552493 3535246.0791749433),-9074467.064628024,3535254.578143436,5,1.549963530269876,5
2934,C1,2200.0,Unit 3401,1371.0,Now,3.0,2.0,SUR Southside Quarter,https://www.apartments.com/sur-southside-quarter-jacksonville-fl/wfn2bxk/,"7385 Park Village Dr, Jacksonville, FL 32256",-81.5173354,30.2462784,POINT (-9074468.267552493 3535246.0791749433),-9074466.053034736,3535236.4227211424,5,1.6046681254558717,5
2935,A3,1317.0,Unit 102,669.0,Now,1.0,1.0,SoBA Apartments,https://www.apartments.com/soba-apartments-jacksonville-fl/8wtt583/,"1444 Home St, Jacksonville, FL 32207",-81.65568481632653,30.315334204081637,POINT (-9089869.254129509 3544147.855002126),-9089868.345839802,3544148.7804773776,0,1.968609865470852,0
2936,A2,1372.0,Unit 240,648.0,Now,1.0,1.0,SoBA Apartments,https://www.apartments.com/soba-apartments-jacksonville-fl/8wtt583/,"1444 Home St, Jacksonville, FL 32207",-81.65568481632653,30.315334204081637,POINT (-9089869.254129509 3544147.855002126),-9089875.48019459,3544141.397745477,0,2.117283950617284,0
2937,A2,1378.0,Unit 238,648.0,Mar 12,1.0,1.0,SoBA Apartments,https://www.apartments.com/soba-apartments-jacksonville-fl/8wtt583/,"1444 Home St, Jacksonville, FL 32207",-81.65568481632653,30.315334204081637,POINT (-9089869.254129509 3544147.855002126),-9089867.726964405,3544143.7671261043,0,2.126543209876543,0
2938,A2,1333.0,Unit 329,648.0,Mar 13,1.0,1.0,SoBA Apartments,https://www.apartments.com/soba-apartments-jacksonville-fl/8wtt583/,"1444 Home St, Jacksonville, FL 32207",-81.65568481632653,30.315334204081637,POINT (-9089869.254129509 3544147.855002126),-9089874.367282288,3544145.1611688086,0,2.057098765432099,0
2939,A2,1372.0,Unit 405,648.0,Apr 10,1.0,1.0,SoBA Apartments,https://www.apartments.com/soba-apartments-jacksonville-fl/8wtt583/,"1444 Home St, Jacksonville, FL 32207",-81.65568481632653,30.315334204081637,POINT (-9089869.254129509 3544147.855002126),-9089862.490337675,3544139.775091228,0,2.117283950617284,0
2940,A1,1347.0,Unit 347,605.0,Now,1.0,1.0,SoBA Apartments,https://www.apartments.com/soba-apartments-jacksonville-fl/8wtt583/,"1444 Home St, Jacksonville, FL 32207",-81.65568481632653,30.315334204081637,POINT (-9089869.254129509 3544147.855002126),-9089859.546754016,3544143.856395937,0,2.226446280991736,0
2941,A5,1422.0,Unit 306,764.0,Now,1.0,1.0,SoBA Apartments,https://www.apartments.com/soba-apartments-jacksonville-fl/8wtt583/,"1444 Home St, Jacksonville, FL 32207",-81.65568481632653,30.315334204081637,POINT (-9089869.254129509 3544147.855002126),-9089862.54960567,3544154.2604726125,0,1.861256544502618,0
2942,B5,2158.0,Unit 111,1147.0,Now,2.0,2.0,SoBA Apartments,https://www.apartments.com/soba-apartments-jacksonville-fl/8wtt583/,"1444 Home St, Jacksonville, FL 32207",-81.65568481632653,30.315334204081637,POINT (-9089869.254129509 3544147.855002126),-9089875.044549394,3544144.955345048,0,1.881429816913688,0
2943,B1,1938.0,Unit 416,958.0,Apr 22,2.0,2.0,SoBA Apartments,https://www.apartments.com/soba-apartments-jacksonville-fl/8wtt583/,"1444 Home St, Jacksonville, FL 32207",-81.65568481632653,30.315334204081637,POINT (-9089869.254129509 3544147.855002126),-9089859.733591055,3544142.9419194884,0,2.022964509394572,0
2944,A1-LL,1150.0,Unit 2324,607.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088540.707960302,3542498.187272276,0,1.8945634266886329,0
2945,A2-LL,1401.0,Unit 1224,747.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088533.656240309,3542493.2243923466,0,1.8755020080321283,0
2946,A2-LL,1401.0,Unit 2331,747.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088540.795201492,3542502.2747885184,0,1.8755020080321283,0
2947,A2-LL,1466.0,Unit 1321,747.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088530.303121382,3542499.954813609,0,1.962516733601071,0
2948,A2-LL,1466.0,Unit 1203,747.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088543.826202497,3542505.8788389177,0,1.962516733601071,0
2949,A2-LL,1476.0,Unit 2123,747.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088538.646879297,3542502.9066246045,0,1.9759036144578312,0
2950,A2,1500.0,Unit 1402,747.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088527.30004388,3542498.677156984,0,2.0080321285140563,0
2951,A2,1500.0,Unit 2427,747.0,Mar 7,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088542.794457909,3542494.064086704,0,2.0080321285140563,0
2952,A2,1425.0,Unit 2335,747.0,Apr 28,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088544.499243204,3542503.687246301,0,1.9076305220883532,0
2953,A4-LL,1429.0,Unit 3104,760.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088544.421507996,3542501.649575653,0,1.8802631578947369,0
2954,A5,1520.0,Unit 3210,831.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088529.130303312,3542509.60749146,0,1.829121540312876,0
2955,A5,1595.0,Unit 3110,831.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088537.476942793,3542510.8284216607,0,1.9193742478941036,0
2956,A5,1595.0,Unit 3416,831.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088530.96812688,3542508.0184481284,0,1.9193742478941036,0
2957,A5,1595.0,Unit 3410,831.0,Mar 3,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088536.224274162,3542498.830220698,0,1.9193742478941036,0
2958,A4,1548.0,Unit 3414,760.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088529.38688686,3542498.559932264,0,2.036842105263158,0
2959,A3,1596.0,Unit 2412,769.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088546.185860788,3542494.676940363,0,2.075422626788036,0
2960,A3,1596.0,Unit 2416,769.0,Now,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088530.645336168,3542505.442420192,0,2.075422626788036,0
2961,A3-LL,1379.0,Unit 2208,769.0,Mar 17,1.0,1.0,San Marco Promenade,https://www.apartments.com/san-marco-promenade-jacksonville-fl/lxnyf8d/,"1905 Promenade Way, Jacksonville, FL 32207",-81.64371312244899,30.302572612244894,POINT (-9088536.571263129 3542502.324560014),-9088533.710676238,3542499.102743448,0,1.7932379713914175,0
