,Floor Plan Name,Price,Unit Name,Square Footage,Availability,Beds,Baths,Name,URL,Address,Location
4242,S1,1520.0,Unit 325,639.0,Now,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4243,S1,1540.0,Unit 225,639.0,Now,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4244,A2,1532.0,Unit 314,730.0,Now,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4245,A2,1625.0,Unit 323,730.0,Now,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4246,A2,1625.0,Unit 321,730.0,Apr 1,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4247,A2,1645.0,Unit 221,730.0,Apr 1,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4248,A2,1650.0,Unit 322,730.0,Apr 1,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4249,A3,1575.0,Unit 337,688.0,Mar 1,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4250,A3,1575.0,Unit 339,688.0,Mar 1,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4251,A3,1575.0,Unit 341,688.0,Mar 1,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4252,A3,1495.0,Unit 289,688.0,Apr 1,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4253,A3,1515.0,Unit 489,688.0,Apr 1,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4254,A4,2075.0,Unit 347,952.0,Mar 1,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4255,A4,2075.0,Unit 360,952.0,Mar 1,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4256,A4,2095.0,Unit 247,952.0,Mar 1,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4257,A4,2075.0,Unit 308,952.0,Apr 1,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4258,A4,2075.0,Unit 320,952.0,Apr 1,1.0,1.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4259,B1,2050.0,Unit 326,1053.0,Now,2.0,2.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4260,B1,2050.0,Unit 328,1053.0,Now,2.0,2.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4261,B1,2050.0,Unit 330,1053.0,Now,2.0,2.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4262,B1,2050.0,Unit 332,1053.0,Now,2.0,2.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4263,B1,2050.0,Unit 303,1053.0,Now,2.0,2.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4264,B2,2275.0,Unit 301,1278.0,Now,2.0,2.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4265,B3,2550.0,Unit 343,1268.0,Mar 1,2.0,2.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4266,B3,2450.0,Unit 390,1268.0,Apr 1,2.0,2.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4267,B3,2470.0,Unit 290,1268.0,Apr 1,2.0,2.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4268,B3,2485.0,Unit 190,1268.0,Apr 1,2.0,2.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4269,B3,2490.0,Unit 490,1268.0,Apr 1,2.0,2.0,Artea at Southbank,https://www.apartments.com/artea-at-southbank-jacksonville-fl/c4vwx9e/,"944 Broadcast Pl, Jacksonville, FL 32207","(30.314627589062557, -81.65028867382055)"
4270,Crape,1220.0,Unit 1-108,700.0,Apr 19,1.0,1.0,Cypress Cove,https://www.apartments.com/cypress-cove-jacksonville-fl/jltzr74/,"11110 Atlantic Blvd, Jacksonville, FL 32225","(30.324432204081635, -81.51178395918367)"
4271,Cypress,1370.0,Unit 8-814,850.0,Now,2.0,1.0,Cypress Cove,https://www.apartments.com/cypress-cove-jacksonville-fl/jltzr74/,"11110 Atlantic Blvd, Jacksonville, FL 32225","(30.324432204081635, -81.51178395918367)"
4272,Cypress,1370.0,Unit 9-902,850.0,Now,2.0,1.0,Cypress Cove,https://www.apartments.com/cypress-cove-jacksonville-fl/jltzr74/,"11110 Atlantic Blvd, Jacksonville, FL 32225","(30.324432204081635, -81.51178395918367)"
4273,Cypress,1470.0,Unit 5-516,850.0,Now,2.0,1.0,Cypress Cove,https://www.apartments.com/cypress-cove-jacksonville-fl/jltzr74/,"11110 Atlantic Blvd, Jacksonville, FL 32225","(30.324432204081635, -81.51178395918367)"
4274,Pine,1405.0,Unit 12-1202,875.0,Now,2.0,1.0,Cypress Cove,https://www.apartments.com/cypress-cove-jacksonville-fl/jltzr74/,"11110 Atlantic Blvd, Jacksonville, FL 32225","(30.324432204081635, -81.51178395918367)"
4275,Pine,1405.0,Unit 13-1310,875.0,Now,2.0,1.0,Cypress Cove,https://www.apartments.com/cypress-cove-jacksonville-fl/jltzr74/,"11110 Atlantic Blvd, Jacksonville, FL 32225","(30.324432204081635, -81.51178395918367)"
4276,Pine,1505.0,Unit 13-1301,875.0,Now,2.0,1.0,Cypress Cove,https://www.apartments.com/cypress-cove-jacksonville-fl/jltzr74/,"11110 Atlantic Blvd, Jacksonville, FL 32225","(30.324432204081635, -81.51178395918367)"
4277,Marigold,1490.0,Unit 14-1411,925.0,Now,2.0,2.0,Cypress Cove,https://www.apartments.com/cypress-cove-jacksonville-fl/jltzr74/,"11110 Atlantic Blvd, Jacksonville, FL 32225","(30.324432204081635, -81.51178395918367)"
4278,Marigold,1520.0,Unit 2-211,925.0,Now,2.0,2.0,Cypress Cove,https://www.apartments.com/cypress-cove-jacksonville-fl/jltzr74/,"11110 Atlantic Blvd, Jacksonville, FL 32225","(30.324432204081635, -81.51178395918367)"
4279,Oak,1545.0,Unit 6-611,1000.0,Now,2.0,1.5,Cypress Cove,https://www.apartments.com/cypress-cove-jacksonville-fl/jltzr74/,"11110 Atlantic Blvd, Jacksonville, FL 32225","(30.324432204081635, -81.51178395918367)"
4280,Oak,1565.0,Unit 6-609,1000.0,Now,2.0,1.5,Cypress Cove,https://www.apartments.com/cypress-cove-jacksonville-fl/jltzr74/,"11110 Atlantic Blvd, Jacksonville, FL 32225","(30.324432204081635, -81.51178395918367)"
4281,SALT MARSH,1336.0,Unit 0504,644.0,Now,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4282,SALT MARSH,1425.0,Unit 1004,644.0,Feb 28,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4283,SALT MARSH,1388.0,Unit 1013,644.0,Mar 3,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4284,SALT MARSH,1380.0,Unit 1023,644.0,Mar 13,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4285,SALT MARSH,1385.0,Unit 0114,644.0,Mar 14,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4286,SALT MARSH,1400.0,Unit 1022,644.0,Mar 30,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4287,DRIFTWOOD,1385.0,Unit 1211,770.0,Now,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4288,SEAHORSE,1389.0,Unit 0701,644.0,Now,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4289,SEAHORSE,1400.0,Unit 0319,644.0,Apr 2,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4290,SEAHORSE,1415.0,Unit 0330,644.0,Apr 26,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4291,LATITUDE,1399.0,Unit 0327,770.0,Now,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4292,LATITUDE,1436.0,Unit 0510,770.0,Feb 28,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4293,LATITUDE,1451.0,Unit 0521,770.0,Mar 7,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4294,LATITUDE,1436.0,Unit 1010,770.0,Mar 21,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4295,LATITUDE,1456.0,Unit 1117,770.0,Mar 22,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4296,LATITUDE,1456.0,Unit 0716,770.0,Apr 7,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4297,ENDLESS SUMMER,1504.0,Unit 1025,795.0,Feb 28,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4298,BUNGALOW,1350.0,Unit 0715,644.0,Mar 16,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4299,CALYPSO,1504.0,Unit 1421,795.0,Apr 7,1.0,1.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4300,KEY WEST,1615.0,Unit 0506,973.0,Now,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4301,KEY WEST,1683.0,Unit 1212,973.0,Now,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4302,KEY WEST,1698.0,Unit 1216,973.0,Now,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4303,KEY WEST,1703.0,Unit 1024,973.0,Now,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4304,DUVAL,1703.0,Unit 1414,973.0,Now,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4305,DUVAL,1743.0,Unit 0502,973.0,Now,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4306,DUVAL,1698.0,Unit 0329,973.0,Mar 7,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4307,DUVAL,1718.0,Unit 1522,973.0,Mar 22,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4308,DUVAL,1718.0,Unit 0518,973.0,Mar 23,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4309,DUVAL,1708.0,Unit 0321,973.0,Mar 28,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4310,DUVAL,1743.0,Unit 0702,973.0,Apr 1,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4311,DUVAL,1743.0,Unit 1505,973.0,Apr 1,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4312,DUVAL,1743.0,Unit 1502,973.0,Apr 10,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4313,DUVAL,1703.0,Unit 0718,973.0,May 7,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4314,DUVAL,1718.0,Unit 1416,973.0,May 7,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4315,SUNSET KEY,1788.0,Unit 1509,1103.0,Now,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4316,SUNSET KEY,1803.0,Unit 1417,1103.0,Now,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4317,SUNSET KEY,1823.0,Unit 1320,1103.0,Now,2.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4318,SAWGRASSS,2106.0,Unit 1602,1357.0,Now,3.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4319,SAWGRASSS,2115.0,Unit 1205,1357.0,Now,3.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4320,SAWGRASSS,2206.0,Unit 1608,1357.0,Now,3.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4321,BREAKWATER,2166.0,Unit 1613,1357.0,Now,3.0,2.0,The Ridley,https://www.apartments.com/the-ridley-jacksonville-fl/y5ebpws/,"12517 Beach Blvd, Jacksonville, FL 32246","(30.2887629, -81.4915596)"
4322,A1A,1568.0,Unit 4229,684.0,Now,1.0,1.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4323,A1A,1598.0,Unit 4111,684.0,Now,1.0,1.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4324,A1E,1606.0,Unit 1307,1087.0,Now,1.0,1.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4325,A1B,1546.0,Unit 2318,815.0,Apr 10,1.0,1.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4326,A1B,1561.0,Unit 3112,815.0,Apr 11,1.0,1.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4327,A1D,1621.0,Unit 2223,1005.0,Apr 23,1.0,1.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4328,B2B,1775.0,Unit 2111,1181.0,Now,2.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4329,B2B,1765.0,Unit 4320,1181.0,Apr 27,2.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4330,B2B,1765.0,Unit 4323,1181.0,Apr 30,2.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4331,B2D,2048.0,Unit 2124,1294.0,Now,2.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4332,B2D,2083.0,Unit 1302,1294.0,Mar 31,2.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4333,B2E,2069.0,Unit 4325,1303.0,Now,2.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4334,B2E,2079.0,Unit 4125,1303.0,Now,2.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4335,B2A,1810.0,Unit 1304,1149.0,Mar 1,2.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4336,B2A,1750.0,Unit 1215,1149.0,Mar 11,2.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4337,B2A,1765.0,Unit 2313,1149.0,Apr 29,2.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4338,B2A,1656.0,Unit 2208,1149.0,Apr 30,2.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4339,C2A,2180.0,Unit 4205,1503.0,Now,3.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4340,C2B,2174.0,Unit 2302,1547.0,Mar 15,3.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4341,C2B,2237.0,Unit 4302,1547.0,Apr 9,3.0,2.0,Cue Luxury Living,https://www.apartments.com/cue-luxury-living-jacksonville-fl/6p5ycdv/,"13504 Citicards Way, Jacksonville, FL 32258","(30.1302797, -81.5134003)"
4342,AS1-LL,1289.0,Unit 1106,707.0,Now,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
4343,AS1-LL,1294.0,Unit 8206,707.0,Now,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
4344,AS1-LL,1294.0,Unit 7306,707.0,Now,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
4345,AS1-LL,1294.0,Unit 8306,707.0,Now,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
4346,AS1-LL,1294.0,Unit 6206,707.0,Mar 24,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
4347,AS1-LL,1294.0,Unit 5306,707.0,Apr 28,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
4348,AS1-LL,1294.0,Unit 5206,707.0,Apr 28,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
4349,AS1-LL,1269.0,Unit 4306,707.0,May 26,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
4350,AS1-LL,1289.0,Unit 4106,707.0,May 26,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
4351,AS1-LL,1289.0,Unit 3106,707.0,Jun 30,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
4352,AS1,1309.0,Unit 8406,707.0,Now,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
4353,AS1,1314.0,Unit 8106,707.0,Now,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
4354,AS1,1334.0,Unit 7406,707.0,Now,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
4355,AS1,1334.0,Unit 6406,707.0,Mar 24,1.0,1.0,Avion Apartments,https://www.apartments.com/avion-apartments-jacksonville-fl/7mrh3xx/,"12525 Tibbets Ln, Jacksonville, FL 32218",NOT FOUND
